artist_id,site
https://www.discogs.com/artist/540791-Aleksandar-Radulović-Futa,http://www.facebook.com/people/Aleksandar-Futa-Radulovic/1280743388
https://www.discogs.com/artist/1013350-Predrag-Jovanović-Blizanac,http://myspace.com/pedjablizanac
https://www.discogs.com/artist/956556-Seka-Aleksić,http://www.sekaaleksic.com/ ; https://www.facebook.com/Svetlana.Aleksic.OFFICIAL ; http://twitter.com/poslednjilet
https://www.discogs.com/artist/2561697-Enes-Begović,https://www.facebook.com/EnesBegovicOfficial/ ; https://www.youtube.com/user/EnesBegovic2013/ ; https://bs.wikipedia.org/wiki/Enes_Begovi%C4%87 ; http://www.deezer.com/artist/147232
https://www.discogs.com/artist/723046-Luna-17,http://www.grupaluna.net/
https://www.discogs.com/artist/2480652-Emanuil,https://emanuil.bandcamp.com
https://www.discogs.com/artist/1764080-Teofilovići,http://www.teofilovici.rs/
https://www.discogs.com/artist/1955243-Annathema,http://myspace.com/annathemaband
https://www.discogs.com/artist/901833-Dragan-Alimpijević,http://myspace.com/studioroad
https://www.discogs.com/artist/1616676-ShpiRa,https://shpira.bandcamp.com/ ; http://soundcloud.com/shpira ; http://shpira.tumblr.com/
https://www.discogs.com/artist/48506-Sole,http://www.anticon.com ; http://www.soleone.org ; https://www.facebook.com/bigsole ; http://sole.bandcamp.com/ ; https://twitter.com/mcsole ; https://soundcloud.com/soleonedotorg ; http://www.youtube.com/user/soleonedotorg
https://www.discogs.com/artist/1366730-The-Good-Guys-4,http://myspace.com/goodguysthe
https://www.discogs.com/artist/1616676-Shpira,https://shpira.bandcamp.com/ ; http://soundcloud.com/shpira ; http://shpira.tumblr.com/
https://www.discogs.com/artist/3103234-A-Skitzo,https://www.facebook.com/ASKITZOASKITZO ; https://soundcloud.com/a-skitzo ; https://www.mixcloud.com/ASKITZO/ ; https://twitter.com/a_skitzo ; https://www.youtube.com/channel/UC3vlfCA0HsdnsPg60SydvAA
https://www.discogs.com/artist/525165-Bajaga-I-Instruktori,http://www.bajaga.com/
https://www.discogs.com/artist/2291354-Branislav-Rašić,https://www.linkedin.com/in/brian-rasic-5452499 ; https://www.facebook.com/brian.rasic.picture.this/ ; https://www.bookogs.com/credit/29526-brian-rasic
https://www.discogs.com/artist/2489-Shantel,http://www.bucovina.de/ ; http://myspace.com/shantelbucovinacluborkestar
